Region,"C05-Age as of Last Birthday","C07-Highest Grade Completed","C09-Work Indicator","C10-Job Indicator","C11 - Location of Work (Province, Municipality)","C15-Major Industry Group","C25-Looked for Work or Tried to Establish Business during the past week","C26-Reason for not Looking for Work","C27-Available for Work"
13,54,10014,1," ",7605,49," ","  "," "
13,54,10018,2,2,"    ","  ",2,07," "
13,27,60313,1," ",7607,82," ","  "," "
13,32,24015,1," ",1029,41," ","  "," "
13,29,24015,1," ",7603,41," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,01,"     "," "," ","    ","  "," ","  "," "
13,15,24013,2,2,"    ","  ",2,08," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,11,10014,2,2,"    ","  "," ","  "," "
13,59,24012,1," ",7605,47," ","  "," "
13,33,60913,1," ",7605,47," ","  "," "
13,28,60612,1," ",7605,47," ","  "," "
13,19,34011,2,2,"    ","  ",2,08," "
13,16,24013,2,2,"    ","  ",2,08," "
13,39,24015,1," ",7605,56," ","  "," "
13,38,60612,1," ",7605,63," ","  "," "
13,35,60488,1," ",7605,64," ","  "," "
13,65,60913,2,2,"    ","  ",2,61," "
13,64,24015,2,2,"    ","  ",2,61," "
13,26,60312,1," ",7605,82," ","  "," "
13,52,24015,1," ",7607,53," ","  "," "
13,51,24015,2,2,"    ","  ",2,07," "
13,24,60002,1," ",7605,82," ","  "," "
13,22,60002,1," ",7607,82," ","  "," "
13,37,24015,1," ",7605,81," ","  "," "
13,29,24015,2,2,"    ","  ",2,07," "
13,06,02000,2,2,"    ","  "," ","  "," "
13,64,60002,2,2,"    ","  ",2,61," "
13,50,60002,2,2,"    ","  ",2,03,1
13,22,60003,2,2,"    ","  ",2,08," "
13,24,35013,1," ",7605,41," ","  "," "
13,22,35013,2,2,"    ","  ",2,07," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,26,24015,1," ",7605,41," ","  "," "
13,26,24015,2,2,"    ","  ",2,07," "
13,01,"     "," "," ","    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,05,01000,2,2,"    ","  "," ","  "," "
13,25,24015,1," ",7605,41," ","  "," "
13,25,60811,1," ",7605,47," ","  "," "
13,59,60731,2,2,"    ","  ",2,03,2
13,29,60913," "," ","    ","  "," ","  "," "
13,24,60002,2,3,"    ","  ",2,08," "
13,21,60002,2,3,"    ","  ",2,08," "
13,69,60002,2,2,"    ","  ",2,61," "
13,67,60111,2,2,"    ","  ",2,07," "
13,32,60002," "," ","    ","  "," ","  "," "
13,37,60002,2,2,"    ","  ",2,07," "
13,09,10012,2,2,"    ","  "," ","  "," "
13,05,01000,2,2,"    ","  "," ","  "," "
13,29,60002,1," ",7605,56," ","  "," "
13,38,24013,1," ",7605,81," ","  "," "
13,39,24015,1," ",7605,81," ","  "," "
13,65,24015,2,2,"    ","  ",2,61," "
13,65,24015,2,2,"    ","  ",2,61," "
13,42,60413,1," ",7605,47," ","  "," "
13,57,60413,1," ",7605,47," ","  "," "
13,75,60002,2,2,"    ","  ",2,61," "
13,72,24015,1," ",7605,56," ","  "," "
13,35,60913,1," ",7607,82," ","  "," "
13,32,24012,1," ",7605,56," ","  "," "
13,32,10014,1," ",7605,56," ","  "," "
13,31,24015,1," ",7605,56," ","  "," "
13,27,24012,1," ",7605,56," ","  "," "
13,27,24015,1," ",7605,56," ","  "," "
13,25,24015,1," ",7605,56," ","  "," "
13,24,35013,1," ",7605,56," ","  "," "
13,59,60003,1," ",7404,80," ","  "," "
13,49,24015,1," ",7605,47," ","  "," "
13,28,61015,1," ",7605,79," ","  "," "
13,25,60413,1," ",7603,49," ","  "," "
13,21,60001,2,2,"    ","  ",2,08," "
13,46,60916,1," ",7605,47," ","  "," "
13,22,60001,2,2,"    ","  ",2,08," "
13,21,60002,2,2,"    ","  ",2,08," "
13,12,24011,2,2,"    ","  "," ","  "," "
13,40,60413,1," ",7605,78," ","  "," "
13,50,60003," "," ","    ","  "," ","  "," "
13,17,34011,2,2,"    ","  ",2,08," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,57,24015,1," ",7605,81," ","  "," "
13,50,24013,1," ",7605,81," ","  "," "
13,24,60002,2,2,"    ","  ",1,"  ",1
13,59,24015,1," ",7605,53," ","  "," "
13,57,24015,1," ",7605,47," ","  "," "
13,28,61015,2,2,"    ","  ",1,"  ",1
13,13,24011,2,2,"    ","  "," ","  "," "
13,64,60003,1," ",7602,82," ","  "," "
13,24,60313,2,2,"    ","  ",1,"  ",1
13,20,60001,2,2,"    ","  ",2,08," "
13,53,24015,1," ",7605,41," ","  "," "
13,52,10018,1," ",7605,96," ","  "," "
13,20,60001,1," ",7605,11," ","  "," "
13,41,24015,1," ",7604,81," ","  "," "
13,37,10018,1," ",7404,81," ","  "," "
13,10,10014,2,2,"    ","  "," ","  "," "
13,31,24015,2,2,"    ","  ",1,"  ",1
13,10,10014,2,2,"    ","  "," ","  "," "
13,09,10011,2,2,"    ","  "," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,37,24015,2,2,"    ","  ",2,07," "
13,40,24015,1," ",7607,81," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,46,60002,1," ",7605,82," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,31,24015,1," ",7605,47," ","  "," "
13,31,24015,1," ",7605,47," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,30,24015,1," ",7401,80," ","  "," "
13,25,24015,1," ",7401,81," ","  "," "
13,53,60913,1," ",7605,47," ","  "," "
13,16,24013,2,2,"    ","  ",2,08," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,48,24015,1," ",7605,47," ","  "," "
13,11,10015,2,2,"    ","  "," ","  "," "
13,30,60003," "," ","    ","  "," ","  "," "
13,24,60413,2,2,"    ","  ",1,"  ",1
13,32,10018,1," ",7605,47," ","  "," "
13,30,24012,1," ",7605,47," ","  "," "
13,11,10015,2,2,"    ","  "," ","  "," "
13,10,10013,2,2,"    ","  "," ","  "," "
13,10,10012,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,48,24015,2,2,"    ","  ",2,07," "
13,45,24015," "," ","    ","  "," ","  "," "
13,11,10015,2,2,"    ","  "," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,36,24015,1," ",7605,45," ","  "," "
13,34,24015,1," ",7605,47," ","  "," "
13,15,24013,2,2,"    ","  ",2,08," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,49,24015,2,2,"    ","  ",2,07," "
13,49,10011,1," ",7605,45," ","  "," "
13,21,60002,2,2,"    ","  ",2,08," "
13,26,24015,1," ",7605,45," ","  "," "
13,21,35013,2,2,"    ","  ",2,07," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,47,24015,1," ",7605,96," ","  "," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,51,60002,1," ",3903,56," ","  "," "
13,53,24015,2,2,"    ","  ",2,07," "
13,25,24015,2,2,"    ","  ",1,"  ",1
13,17,34011,2,2,"    ","  ",2,08," "
13,10,10014,2,2,"    ","  "," ","  "," "
13,28,24015,1," ",7607,80," ","  "," "
13,30,24015,1," ",7605,47," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,45,24015,2,2,"    ","  ",2,07," "
13,39,24015," "," ","    ","  "," ","  "," "
13,77,10013,2,2,"    ","  ",2,63," "
13,35,24015,1," ",7401,56," ","  "," "
13,32,60002,1," ",7602,64," ","  "," "
13,06,02000,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,28,60002,1," ",7401,53," ","  "," "
13,26,24015,1," ",7605,47," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,37,24015,1," ",7604,52," ","  "," "
13,34,60413,1," ",7607,26," ","  "," "
13,11,10014,2,2,"    ","  "," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,54,24015,2,2,"    ","  ",2,07," "
13,34,60002," "," ","    ","  "," ","  "," "
13,34,60111,1," ",7602,41," ","  "," "
13,46,24015,1," ",7604,82," ","  "," "
13,44,24015,1," ",7605,47," ","  "," "
13,24,35013,1," ",7605,47," ","  "," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,21,10018,1," ",1405,47," ","  "," "
13,18,35011,2,2,"    ","  ",2,07," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,35,24015,1," ",7605,47," ","  "," "
13,34,24015,1," ",7607,52," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,32,24015,1," ",7605,42," ","  "," "
13,31,24015,1," ",7605,41," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,43,60612,1," ",7607,63," ","  "," "
13,43,60111,1," ",7403,85," ","  "," "
13,23,60612,1," ",7602,63," ","  "," "
13,18,34011,2,2,"    ","  ",2,08," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,31,10018,1," ",7403,47," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,72,60002,1," ",7403,49," ","  "," "
13,69,60003,2,2,"    ","  ",2,61," "
13,78,60002,2,2,"    ","  ",2,62," "
13,46,60002,1," ",7404,73," ","  "," "
13,35,24015,1," ",7403,49," ","  "," "
13,27,24015,2,2,"    ","  ",2,07," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,28,24015,1," ",7404,63," ","  "," "
13,38,24012,1," ",7401,10," ","  "," "
13,14,24012,2,2,"    ","  "," ","  "," "
13,21,60003,2,2,"    ","  ",2,08," "
13,25,24015,1," ",7403,82," ","  "," "
13,09,10012,2,2,"    ","  "," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,60,24015,2,2,"    ","  ",2,03,2
13,61,10014,2,2,"    ","  ",2,07," "
13,60,24015,1," ",7403,59," ","  "," "
13,60,24015,2,2,"    ","  ",2,07," "
13,24,60003,2,2,"    ","  ",2,03,2
13,30,61041,1," ",7403,82," ","  "," "
13,26,60613,1," ",7403,82," ","  "," "
13,28,61015,1," ",7403,82," ","  "," "
13,34,60002,1," ",7403,82," ","  "," "
13,26,60612,1," ",7403,82," ","  "," "
13,25,60612,1," ",7403,82," ","  "," "
13,89,24015,2,2,"    ","  ",2,62," "
13,87,10018,1," ",7403,47," ","  "," "
13,52,60002,1," ",7403,49," ","  "," "
13,15,24012,2,2,"    ","  ",2,08," "
13,11,10013,2,2,"    ","  "," ","  "," "
13,40,60413,1," ",7403,49," ","  "," "
13,37,61015,1," ",7607,61," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,44,61013,1," ",7403,49," ","  "," "
13,41,61013,1," ",7403,82," ","  "," "
13,20,60001,2,2,"    ","  ",2,08," "
13,17,24015,2,2,"    ","  ",2,08," "
13,15,24013,2,2,"    ","  ",2,08," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,07,02000,2,2,"    ","  "," ","  "," "
13,37,24015,1," ",7403,55," ","  "," "
13,27,24015,2,2,"    ","  ",2,07," "
13,05,00000,2,2,"    ","  "," ","  "," "
13,71,50415,1," ",7403,56," ","  "," "
13,45,24015,1," ",7403,84," ","  "," "
13,12,10018,2,2,"    ","  "," ","  "," "
13,13,24011,2,2,"    ","  "," ","  "," "
13,39,60003,1," ",7403,80," ","  "," "
13,37,60001,1," ",7403,14," ","  "," "
13,18,34013,2,2,"    ","  ",2,08," "
13,14,24011,2,2,"    ","  "," ","  "," "
13,50,60914,1," ",7403,52," ","  "," "
13,48,60413,1," ",7602,65," ","  "," "
13,13,24011,2,2,"    ","  "," ","  "," "
13,10,10014,2,2,"    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,38,61015,1," ",7403,64," ","  "," "
13,40,60413,1," ",7403,68," ","  "," "
13,40,60413,1," ",7607,82," ","  "," "
13,40,60411,1," ",7401,82," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,05,02000,2,2,"    ","  "," ","  "," "
13,19,35011,2,2,"    ","  ",2,08," "
13,15,24015,2,2,"    ","  ",2,08," "
13,63,24015,1," ",7403,47," ","  "," "
13,65,24015,2,2,"    ","  ",2,61," "
13,38,61041,1," ",7403,84," ","  "," "
13,40,60541,1," ",7602,65," ","  "," "
13,40,60413," "," ","    ","  "," ","  "," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,69,60732,2,2,"    ","  ",2,61," "
13,63,60001,2,2,"    ","  ",2,61," "
13,35,24015,1," ",7403,47," ","  "," "
13,32,24015,2,2,"    ","  ",2,07," "
13,05,01000,2,2,"    ","  "," ","  "," "
13,10,10014,2,2,"    ","  "," ","  "," "
13,38,50716,1," ",7401,33," ","  "," "
13,45,60002," "," ","    ","  "," ","  "," "
13,16,24013,2,2,"    ","  ",2,08," "
13,15,24013,2,2,"    ","  ",2,08," "
13,12,24011,2,2,"    ","  "," ","  "," "
13,33,60613,1," ",7602,64," ","  "," "
13,32,60916,1," ",7403,86," ","  "," "
13,58,60002,2,2,"    ","  ",2,07," "
13,65,24015,2,2,"    ","  ",2,61," "
13,65,24011,2,2,"    ","  ",2,61," "
13,40,60001,1," ",7403,56," ","  "," "
13,36,24015,1," ",7606,82," ","  "," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,09,10012,2,2,"    ","  "," ","  "," "
13,46,24015,1," ",7403,49," ","  "," "
13,43,60001,2,2,"    ","  ",2,07," "
13,17,35011,2,2,"    ","  ",2,08," "
13,14,24012,2,2,"    ","  "," ","  "," "
13,09,10012,2,2,"    ","  "," ","  "," "
13,06,02000,2,2,"    ","  "," ","  "," "
13,43,50716,1," ",7403,49," ","  "," "
13,42,24015,2,2,"    ","  ",2,07," "
13,23,61041,2,2,"    ","  ",1,"  ",1
13,17,35011,2,2,"    ","  ",2,08," "
13,50,24015,2,2,"    ","  ",1,"  ",1
13,15,24012,2,2,"    ","  ",2,08," "
13,13,24011,2,2,"    ","  "," ","  "," "
13,44,24012,1," ",7607,81," ","  "," "
13,44,24015,1," ",7607,10," ","  "," "
13,16,35011,2,2,"    ","  ",2,08," "
13,24,60002,2,2,"    ","  ",2,08," "
13,42,60002,1," ",7602,49," ","  "," "
13,56,24012,2,2,"    ","  ",2,07," "
13,25,60413,1," ",7401,82," ","  "," "
13,24,60313,1," ",7607,82," ","  "," "
13,23,60003,2,2,"    ","  ",2,08," "
13,62,60414,1," ",7403,82," ","  "," "
13,66,24015,1," ",7403,96," ","  "," "
13,28,60612,1," ",7403,82," ","  "," "
13,23,60002,2,2,"    ","  ",2,08," "
13,22,60002,2,2,"    ","  ",2,08," "
13,44,50613,1," ",7403,47," ","  "," "
13,42,60415,1," ",7403,82," ","  "," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,40,24015,2,2,"    ","  ",2,07," "
13,50,24015,1," ",7602,43," ","  "," "
13,09,10013,2,2,"    ","  "," ","  "," "
13,08,10011,2,2,"    ","  "," ","  "," "
13,73,80912,1," ",7404,86," ","  "," "
13,73,80912,2,2,"    ","  ",2,03,2
13,58,24015,1," ",7403,53," ","  "," "
13,53,24015,1," ",7403,56," ","  "," "
13,35,24015,1," ",7403,56," ","  "," "
13,23,60413,1," ",7602,47," ","  "," "
13,16,24015,2,2,"    ","  ",2,08," "
13,60,50415,2,2,"    ","  ",2,62," "
13,30,61013,1," ",7403,82," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,40,61013,1," ",7404,84," ","  "," "
13,29,60414,2,2,"    ","  ",2,07," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,37,24015,1," ",7403,56," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,06,00000,2,2,"    ","  "," ","  "," "
13,64,60413,2,2,"    ","  ",2,62," "
13,32,60613,1," ",7404,82," ","  "," "
13,27,60411,1," ",7607,69," ","  "," "
13,22,60613,2,2,"    ","  ",1,"  ",2
13,39,50613,1," ",7602,85," ","  "," "
13,28,61013,1," ",7403,90," ","  "," "
13,05,00000,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,68,10018,2,2,"    ","  ",2,62," "
13,72,10018,2,2,"    ","  ",2,61," "
13,45,60715,1," ",7403,90," ","  "," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,36,60003,1," ",7403,82," ","  "," "
13,15,10015,2,2,"    ","  ",2,08," "
13,39,60612,1," ",7403,82," ","  "," "
13,19,35011,2,2,"    ","  ",2,08," "
13,10,10013,2,2,"    ","  "," ","  "," "
13,35,60913,1," ",7403,82," ","  "," "
13,26,60111,1," ",7403,82," ","  "," "
13,54,60003,2,2,"    ","  ",2,03,2
13,27,60001,2,2,"    ","  ",2,08," "
13,29,60612,1," ",7403,95," ","  "," "
13,24,60413,1," ",7403,82," ","  "," "
13,35,50613,1," ",5805,82," ","  "," "
13,42,24015,1," ",7403,47," ","  "," "
13,51,10018,1," ",7403,47," ","  "," "
13,50,24015,1," ",7403,56," ","  "," "
13,22,24015,2,2,"    ","  ",2,02,2
13,44,24015,1," ",7403,43," ","  "," "
13,41,24015,2,2,"    ","  ",2,07," "
13,20,34013,2,2,"    ","  ",2,08," "
13,17,34011,2,2,"    ","  ",2,08," "
13,15,24013,2,2,"    ","  ",2,08," "
13,10,10014,2,2,"    ","  "," ","  "," "
13,82,24012,2,2,"    ","  ",2,61," "
13,23,24015,1," ",7403,62," ","  "," "
13,23,24015,1," ",7605,82," ","  "," "
13,30,10013,1," ",7403,47," ","  "," "
13,29,24015,2,2,"    ","  ",2,07," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,69,10018,2,2,"    ","  ",2,61," "
13,46,51013,2,2,"    ","  ",2,07," "
13,46,51013," "," ","    ","  "," ","  "," "
13,15,24013,2,2,"    ","  ",2,08," "
13,12,10015,2,2,"    ","  "," ","  "," "
13,40,60612,1," ",7403,82," ","  "," "
13,35,60003,1," ",7403,86," ","  "," "
13,34,61013,2,2,"    ","  ",2,07," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,40,24015,1," ",7403,84," ","  "," "
13,12,10014,2,2,"    ","  "," ","  "," "
13,67,24015,2,2,"    ","  ",2,62," "
13,64,24015,2,2,"    ","  ",2,61," "
13,16,24015,2,2,"    ","  ",2,08," "
13,75,10018,2,2,"    ","  ",2,61," "
13,47,24015,2,2,"    ","  ",2,07," "
13,50,10018,1," ",7403,49," ","  "," "
13,21,60002,2,2,"    ","  ",2,08," "
13,20,60001,2,2,"    ","  ",2,08," "
13,15,24013,2,2,"    ","  ",2,08," "
13,12,10014,2,2,"    ","  "," ","  "," "
13,71,60002,2,2,"    ","  ",2,63," "
13,57,24015,1," ",7403,56," ","  "," "
13,52,24013,1," ",7403,56," ","  "," "
13,38,60413,1," ",7403,82," ","  "," "
13,67,24015,1," ",7403,68," ","  "," "
13,67,24015,2,2,"    ","  ",2,61," "
13,72,24015,2,2,"    ","  ",2,63," "
13,71,50415,1," ",7403,47," ","  "," "
13,75,24015,2,2,"    ","  ",2,61," "
13,71,10018,1," ",7403,14," ","  "," "
13,30,50211,2,2,"    ","  ",1,"  ",2
13,13,10018,2,2,"    ","  "," ","  "," "
13,38,24015,1," ",7401,84," ","  "," "
13,34,24015," "," ","    ","  "," ","  "," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,10,10013,2,2,"    ","  "," ","  "," "
13,47,24015,1," ",7403,53," ","  "," "
13,37,50415,2,2,"    ","  ",2,07," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,11,10015,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,54,24015,1," ",7403,47," ","  "," "
13,72,10012,2,2,"    ","  ",2,61," "
13,61,50415,1," ",7403,86," ","  "," "
13,23,34013,2,2,"    ","  ",1,"  ",2
13,58,10011,2,2,"    ","  ",2,07," "
13,28,24015,1," ",7403,49," ","  "," "
13,06,00000,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,27,50612,1," ",7403,82," ","  "," "
13,05,00000,2,2,"    ","  "," ","  "," "
13,55,24015,2,2,"    ","  ",2,07," "
13,55,24015," "," ","    ","  "," ","  "," "
13,22,24015,2,2,"    ","  ",2,03,2
13,10,10014,2,2,"    ","  "," ","  "," "
13,50,24015,1," ",7403,41," ","  "," "
13,46,60001,2,2,"    ","  ",2,07," "
13,22,60002,2,2,"    ","  ",1,"  ",2
13,18,34011,2,2,"    ","  ",2,08," "
13,11,10018,2,2,"    ","  "," ","  "," "
13,09,10012,2,2,"    ","  "," ","  "," "
13,39,24015,1," ",7403,56," ","  "," "
13,31,24015," "," ","    ","  "," ","  "," "
13,16,24013,2,2,"    ","  ",2,08," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,06,10011,2,2,"    ","  "," ","  "," "
13,43,10013,1," ",7403,25," ","  "," "
13,40,24012,2,2,"    ","  ",2,07," "
13,19,34011,2,2,"    ","  ",2,08," "
13,18,34011,2,2,"    ","  ",2,08," "
13,13,10018,2,2,"    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,05,00000,2,2,"    ","  "," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,45,24015,1," ",7404,80," ","  "," "
13,46,24015,1," ",7404,80," ","  "," "
13,16,24012,2,2,"    ","  ",2,08," "
13,39,24012,1," ",7604,84," ","  "," "
13,39,24012,2,2,"    ","  ",2,07," "
13,14,24011,2,2,"    ","  "," ","  "," "
13,13,10015,2,2,"    ","  "," ","  "," "
13,12,10012,2,2,"    ","  "," ","  "," "
13,70,60713,1," ",7404,41," ","  "," "
13,49,24015,1," ",7403,96," ","  "," "
13,64,24015,1," ",7403,96," ","  "," "
13,52,60413,1," ",7403,68," ","  "," "
13,42,60413,2,2,"    ","  ",2,05,1
13,18,34013,2,2,"    ","  ",2,08," "
13,11,10015,2,2,"    ","  "," ","  "," "
13,09,10014,2,2,"    ","  "," ","  "," "
13,61,60413,2,2,"    ","  ",2,61," "
13,29,24015,1," ",7403,96," ","  "," "
13,23,60001,2,2,"    ","  ",2,08," "
13,52,60413,1," ",7403,68," ","  "," "
13,28,60613,1," ",7403,82," ","  "," "
13,28,60413,1," ",7404,82," ","  "," "
13,35,24013,1," ",7403,45," ","  "," "
13,34,24015,2,2,"    ","  ",2,07," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,58,60912,1," ",7607,86," ","  "," "
13,47,60411,2,2,"    ","  ",2,07," "
13,80,10018,1," ",7403,96," ","  "," "
13,45,60413,1," ",7401,90," ","  "," "
13,52,60002,1," ",7403,96," ","  "," "
13,71,24015,2,2,"    ","  ",2,62," "
13,71,10018,2,2,"    ","  ",2,62," "
13,51,24015,1," ",7403,49," ","  "," "
13,38,60314,1," ",7403,80," ","  "," "
13,61,10018,2,2,"    ","  ",2,03,2
13,30,24015,2,2,"    ","  ",2,01,2
13,28,24015,2,2,"    ","  ",2,01,2
13,26,24015,1," ",7403,56," ","  "," "
13,24,24015,1," ",7403,56," ","  "," "
13,59,24015,2,2,"    ","  ",2,07," "
13,38,24015,1," ",7607,56," ","  "," "
13,29,60612,1," ",7403,63," ","  "," "
13,27,60312,1," ",7607,96," ","  "," "
13,57,24015,1," ",7403,41," ","  "," "
13,46,24015,1," ",7403,56," ","  "," "
13,46,24015,1," ",7403,56," ","  "," "
13,21,60001,2,2,"    ","  ",2,08," "
13,31,24012,2,2,"    ","  ",2,07," "
13,50,24015,1," ",3903,41," ","  "," "
13,09,10011,2,2,"    ","  "," ","  "," "
13,06,02000,2,2,"    ","  "," ","  "," "
13,05,00000,2,2,"    ","  "," ","  "," "
13,52,60714,1," ",7403,41," ","  "," "
13,50,60212,1," ",7403,70," ","  "," "
13,25,60411,1," ",7403,69," ","  "," "
13,20,60001,2,3,"    ","  ",2,08," "
13,53,60001,2,2,"    ","  ",2,07," "
13,34,60732,1," ",7403,41," ","  "," "
13,36,60288,1," ",7607,82," ","  "," "
13,00,"     "," "," ","    ","  "," ","  "," "
13,39,60312,2,2,"    ","  ",2,07," "
13,39,60612," "," ","    ","  "," ","  "," "
13,16,24013,2,2,"    ","  ",2,08," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,30,60731,1," ",7403,71," ","  "," "
13,03,"     "," "," ","    ","  "," ","  "," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,30,60713," "," ","    ","  "," ","  "," "
13,45,60414,1," ",7403,47," ","  "," "
13,42,60732,1," ",7602,47," ","  "," "
13,11,10014,2,2,"    ","  "," ","  "," "
13,08,10012,2,2,"    ","  "," ","  "," "
13,01,"     "," "," ","    ","  "," ","  "," "
13,60,60002,2,2,"    ","  ",2,62," "
13,58,60411,1," ",3905,64," ","  "," "
13,26,60111," "," ","    ","  "," ","  "," "
13,21,60001,2,2,"    ","  ",2,08," "
13,54,60311,1," ",7602,78," ","  "," "
13,54,60913,2,2,"    ","  ",2,03,1
13,22,60003,2,2,"    ","  ",2,08," "
13,74,10018,2,2,"    ","  ",2,61," "
13,63,24015,2,2,"    ","  ",2,61," "
13,41,24012,2,2,"    ","  ",2,05,1
13,28,24011,1," ",7404,10," ","  "," "
13,22,34013,1," ",7404,56," ","  "," "
13,38,60611,1," ",7404,25," ","  "," "
13,34,24015,2,2,"    ","  ",2,07," "
13,12,10018,2,2,"    ","  "," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,02,"     "," "," ","    ","  "," ","  "," "
13,68,10018,2,2,"    ","  ",2,61," "
13,44,24015,1," ",7404,41," ","  "," "
13,37,24015,1," ",7404,47," ","  "," "
13,13,24011,2,2,"    ","  "," ","  "," "
13,12,10018,2,2,"    ","  "," ","  "," "
13,07,10011,2,2,"    ","  "," ","  "," "
13,44,24015," "," ","    ","  "," ","  "," "
13,64,24015,2,2,"    ","  ",2,61," "
13,70,24013,2,2,"    ","  ",2,61," "
13,26,60001,1," ",7404,47," ","  "," "
13,04,"     "," "," ","    ","  "," ","  "," "
13,09,10013,2,2,"    ","  "," ","  "," "
13,34,24015,1," ",7404,53," ","  "," "
13,31,24015,1," ",7404,96," ","  "," "
13,13,24012,2,2,"    ","  "," ","  "," "
13,13,24011,2,2,"    ","  "," ","  "," "
13,11,10014,2,2,"    ","  "," ","  "," "
13,06,02000,2,2,"    ","  "," ","  "," "
